Index,Date,Round,Time,Connectivity Index,Transect,Transect_location_GPS,Air_temperature,Wind_speed,Group,Species,AnonymSite
1041,27/07/2021,1,AM,9.8,4,SK5423874001,18.9,2.3,Moth,Cannot_ID_moth,SiteM
1042,27/07/2021,1,AM,9.8,4,SK5423874001,18.9,2.3,Butterfly,Ringlet,SiteM
1043,27/07/2021,1,AM,9.8,4,SK5423874001,18.9,2.3,Bumblebee,Common_carder_bee,SiteM
1044,27/07/2021,1,AM,9.8,4,SK5423874001,18.9,2.3,Moth,Cannot_ID_moth,SiteM
1045,27/07/2021,1,AM,9.8,4,SK5423874001,18.9,2.3,Moth,Cannot_ID_moth,SiteM
1046,27/07/2021,1,AM,9.8,4,SK5423874001,18.9,2.3,Butterfly,Meadow_brown,SiteM
1047,27/07/2021,1,AM,9.8,4,SK5423874001,18.9,2.3,Moth,Cannot_ID_moth,SiteM
1048,27/07/2021,1,AM,9.8,5,SK5423974028,18.7,1.7,Butterfly,Meadow_brown,SiteM
1049,27/07/2021,1,AM,9.8,5,SK5423974028,18.7,1.7,Bumblebee,Red_tailed_bumblebee,SiteM
1050,27/07/2021,1,AM,9.8,5,SK5423974028,18.7,1.7,Bumblebee,Common_carder_bee,SiteM
1051,27/07/2021,1,AM,9.8,5,SK5423974028,18.7,1.7,Butterfly,Gatekeeper,SiteM
1052,27/07/2021,1,AM,9.8,5,SK5423974028,18.7,1.7,Bumblebee,Common_carder_bee,SiteM
1053,27/07/2021,1,AM,9.8,5,SK5423974028,18.7,1.7,Moth,Cannot_ID_moth,SiteM
1054,27/07/2021,1,AM,9.8,5,SK5423974028,18.7,1.7,Moth,Cannot_ID_moth,SiteM
1055,27/07/2021,1,AM,9.8,5,SK5423974028,18.7,1.7,Bumblebee,Common_carder_bee,SiteM
1056,27/07/2021,1,AM,9.8,5,SK5423974028,18.7,1.7,Bumblebee,Common_carder_bee,SiteM
1057,27/07/2021,1,AM,9.8,5,SK5423974028,18.7,1.7,Moth,Cannot_ID_moth,SiteM
1058,27/07/2021,1,AM,9.8,5,SK5423974028,18.7,1.7,Bumblebee,Red_tailed_bumblebee,SiteM
1059,27/07/2021,1,AM,9.8,5,SK5423974028,18.7,1.7,Butterfly,Ringlet,SiteM
1060,27/07/2021,1,AM,9.8,6,SK5424374068,18.4,2.7,Bumblebee,Red_tailed_bumblebee,SiteM
1061,27/07/2021,1,AM,9.8,6,SK5424374068,18.4,2.7,Bumblebee,Common_carder_bee,SiteM
1062,27/07/2021,1,AM,9.8,6,SK5424374068,18.4,2.7,Butterfly,Meadow_brown,SiteM
1063,27/07/2021,1,AM,9.8,6,SK5424374068,18.4,2.7,Moth,Cannot_ID_moth,SiteM
1064,27/07/2021,1,AM,9.8,7,SK5423774120,18.7,1.2,Bumblebee,Red_tailed_bumblebee,SiteM
1065,27/07/2021,1,AM,9.8,7,SK5423774120,18.7,1.2,Bumblebee,Common_carder_bee,SiteM
1066,27/07/2021,1,AM,9.8,7,SK5423774120,18.7,1.2,Hoverfly,Cannot_ID_hoverfly,SiteM
1067,27/07/2021,1,AM,9.8,7,SK5423774120,18.7,1.2,Moth,Cannot_ID_moth,SiteM
1068,27/07/2021,1,AM,9.8,7,SK5423774120,18.7,1.2,Butterfly,Meadow_brown,SiteM
1069,27/07/2021,1,AM,9.8,7,SK5423774120,18.7,1.2,Butterfly,Meadow_brown,SiteM
1070,27/07/2021,1,AM,9.8,7,SK5423774120,18.7,1.2,Bumblebee,Red_tailed_bumblebee,SiteM
1071,27/07/2021,1,AM,9.8,7,SK5423774120,18.7,1.2,Bumblebee,Red_tailed_bumblebee,SiteM
1072,27/07/2021,1,AM,9.8,7,SK5423774120,18.7,1.2,Moth,Cannot_ID_moth,SiteM
1073,27/07/2021,1,AM,9.8,8,SK5424074157,18.3,2.2,Bumblebee,Tree_bumblebee,SiteM
1074,27/07/2021,1,AM,9.8,8,SK5424074157,18.3,2.2,Bumblebee,Common_carder_bee,SiteM
1075,27/07/2021,1,AM,9.8,8,SK5424074157,18.3,2.2,Moth,Cannot_ID_moth,SiteM
1076,27/07/2021,1,AM,9.8,8,SK5424074157,18.3,2.2,Butterfly,Meadow_brown,SiteM
1077,27/07/2021,1,AM,9.8,8,SK5424074157,18.3,2.2,Moth,Cannot_ID_moth,SiteM
1078,27/07/2021,1,AM,9.8,9,SK5423374196,18.5,1.6,Moth,Cannot_ID_moth,SiteM
1079,27/07/2021,1,AM,9.8,9,SK5423374196,18.5,1.6,Moth,Cannot_ID_moth,SiteM
1080,27/07/2021,1,AM,9.8,9,SK5423374196,18.5,1.6,Moth,Cannot_ID_moth,SiteM
1081,27/07/2021,1,AM,9.8,9,SK5423374196,18.5,1.6,Bumblebee,Red_tailed_bumblebee,SiteM
1082,27/07/2021,1,AM,9.8,9,SK5423374196,18.5,1.6,Bumblebee,Common_carder_bee,SiteM
1083,27/07/2021,1,AM,9.8,9,SK5423374196,18.5,1.6,Hoverfly,Cannot_ID_hoverfly,SiteM
1084,27/07/2021,1,AM,9.8,9,SK5423374196,18.5,1.6,Bumblebee,Common_carder_bee,SiteM
1085,27/07/2021,1,AM,9.8,9,SK5423374196,18.5,1.6,Hoverfly,Cannot_ID_hoverfly,SiteM
1086,27/07/2021,1,AM,9.8,9,SK5423374196,18.5,1.6,Butterfly,Ringlet,SiteM
1087,27/07/2021,1,AM,9.8,9,SK5423374196,18.5,1.6,Bumblebee,Common_carder_bee,SiteM
1088,27/07/2021,1,AM,9.8,9,SK5423374196,18.5,1.6,Bumblebee,Common_carder_bee,SiteM
1089,27/07/2021,1,AM,9.8,9,SK5423374196,18.5,1.6,Bumblebee,Common_carder_bee,SiteM
1090,27/07/2021,1,AM,9.8,9,SK5423374196,18.5,1.6,Bumblebee,Tree_bumblebee,SiteM
1091,27/07/2021,1,AM,9.8,9,SK5423374196,18.5,1.6,Bumblebee,Red_tailed_bumblebee,SiteM
1092,27/07/2021,1,AM,9.8,9,SK5423374196,18.5,1.6,Bumblebee,Common_carder_bee,SiteM
1093,27/07/2021,1,AM,9.8,9,SK5423374196,18.5,1.6,Bumblebee,Red_tailed_bumblebee,SiteM
1094,27/07/2021,1,AM,9.8,10,SK5404673974,18.9,0.8,Bumblebee,Buff_or_white_tailed_bumblebee,SiteM
1095,27/07/2021,1,AM,9.8,10,SK5404673974,18.9,0.8,Bumblebee,Common_carder_bee,SiteM
1096,27/07/2021,1,AM,9.8,10,SK5404673974,18.9,0.8,Moth,Cannot_ID_moth,SiteM
1097,27/07/2021,1,AM,9.8,10,SK5404673974,18.9,0.8,Bumblebee,Common_carder_bee,SiteM
1098,27/07/2021,1,AM,9.8,10,SK5404673974,18.9,0.8,Butterfly,Meadow_brown,SiteM
1099,27/07/2021,1,AM,9.8,10,SK5404673974,18.9,0.8,Bumblebee,Common_carder_bee,SiteM
1100,27/07/2021,1,AM,9.8,10,SK5404673974,18.9,0.8,Moth,Cannot_ID_moth,SiteM
1101,27/07/2021,1,AM,9.8,10,SK5404673974,18.9,0.8,Bumblebee,Red_tailed_bumblebee,SiteM
1102,27/07/2021,1,AM,9.8,10,SK5404673974,18.9,0.8,Bumblebee,Red_tailed_bumblebee,SiteM
1103,27/07/2021,1,AM,9.8,10,SK5404673974,18.9,0.8,Bumblebee,Red_tailed_bumblebee,SiteM
1104,27/07/2021,1,AM,9.8,10,SK5404673974,18.9,0.8,Bumblebee,Tree_bumblebee,SiteM
1105,27/07/2021,1,AM,9.8,10,SK5404673974,18.9,0.8,Bumblebee,Common_carder_bee,SiteM
1106,27/07/2021,1,AM,9.8,10,SK5404673974,18.9,0.8,Bumblebee,Common_carder_bee,SiteM
1107,27/07/2021,1,AM,9.8,10,SK5404673974,18.9,0.8,Bumblebee,Common_carder_bee,SiteM
1108,27/07/2021,1,AM,9.8,10,SK5404673974,18.9,0.8,Moth,Cannot_ID_moth,SiteM
1109,27/07/2021,1,PM,7.7,1,SK6672179579,23.1,0,Moth,Cannot_ID_moth,SiteN
1110,27/07/2021,1,PM,7.7,1,SK6672179579,23.1,0,Moth,Cannot_ID_moth,SiteN
1111,27/07/2021,1,PM,7.7,1,SK6672179579,23.1,0,Moth,Cannot_ID_moth,SiteN
1112,27/07/2021,1,PM,7.7,1,SK6672179579,23.1,0,Moth,Cannot_ID_moth,SiteN
1113,27/07/2021,1,PM,7.7,1,SK6672179579,23.1,0,Hoverfly,Cannot_ID_hoverfly,SiteN
1114,27/07/2021,1,PM,7.7,1,SK6672179579,23.1,0,Moth,Cannot_ID_moth,SiteN
1115,27/07/2021,1,PM,7.7,1,SK6672179579,23.1,0,Moth,Cannot_ID_moth,SiteN
1116,27/07/2021,1,PM,7.7,2,SK6671879634,21.4,4.3,Bumblebee,Red_tailed_bumblebee,SiteN
1117,27/07/2021,1,PM,7.7,2,SK6671879634,21.4,4.3,Bumblebee,Red_tailed_bumblebee,SiteN
1118,27/07/2021,1,PM,7.7,2,SK6671879634,21.4,4.3,Moth,Cannot_ID_moth,SiteN
1119,27/07/2021,1,PM,7.7,2,SK6671879634,21.4,4.3,Butterfly,Meadow_brown,SiteN
1120,27/07/2021,1,PM,7.7,3,SK6657779727,22.8,2.4,Moth,Cannot_ID_moth,SiteN
1121,27/07/2021,1,PM,7.7,3,SK6657779727,22.8,2.4,Butterfly,Meadow_brown,SiteN
1122,27/07/2021,1,PM,7.7,3,SK6657779727,22.8,2.4,Moth,Cannot_ID_moth,SiteN
1123,27/07/2021,1,PM,7.7,4,SK6649179805,21.3,0,Moth,Cannot_ID_moth,SiteN
1124,27/07/2021,1,PM,7.7,4,SK6649179805,21.3,0,Moth,Cannot_ID_moth,SiteN
1125,27/07/2021,1,PM,7.7,4,SK6649179805,21.3,0,Moth,Cannot_ID_moth,SiteN
1126,27/07/2021,1,PM,7.7,4,SK6649179805,21.3,0,Moth,Cannot_ID_moth,SiteN
1127,27/07/2021,1,PM,7.7,5,SK6690280301,23.2,0.7,Butterfly,Meadow_brown,SiteN
1128,27/07/2021,1,PM,7.7,6,SK6692080410,22.6,1.5,Moth,Cannot_ID_moth,SiteN
1129,27/07/2021,1,PM,7.7,6,SK6692080410,22.6,1.5,Moth,Cannot_ID_moth,SiteN
1130,27/07/2021,1,PM,7.7,6,SK6692080410,22.6,1.5,Butterfly,Meadow_brown,SiteN
1131,27/07/2021,1,PM,7.7,6,SK6692080410,22.6,1.5,Butterfly,Gatekeeper,SiteN
1132,27/07/2021,1,PM,7.7,7,SK6676380156,23.7,1.1,Butterfly,Meadow_brown,SiteN
1133,27/07/2021,1,PM,7.7,7,SK6676380156,23.7,1.1,Butterfly,Small_skipper,SiteN
1134,27/07/2021,1,PM,7.7,8,SK6661780147,23.3,1.3,Moth,Cannot_ID_moth,SiteN
1135,27/07/2021,1,PM,7.7,8,SK6661780147,23.3,1.3,Moth,Cannot_ID_moth,SiteN
1136,27/07/2021,1,PM,7.7,8,SK6661780147,23.3,1.3,Butterfly,Gatekeeper,SiteN
1137,27/07/2021,1,PM,7.7,8,SK6661780147,23.3,1.3,Moth,Cannot_ID_moth,SiteN
1138,27/07/2021,1,PM,7.7,8,SK6661780147,23.3,1.3,Butterfly,Small_skipper,SiteN
1139,27/07/2021,1,PM,7.7,8,SK6661780147,23.3,1.3,Moth,Cannot_ID_moth,SiteN
1140,27/07/2021,1,PM,7.7,9,SK6662080007,24.5,2.4,Butterfly,Meadow_brown,SiteN
1141,27/07/2021,1,PM,7.7,9,SK6662080007,24.5,2.4,Butterfly,Small_heath,SiteN
1142,27/07/2021,1,PM,7.7,9,SK6662080007,24.5,2.4,Butterfly,Gatekeeper,SiteN
1143,27/07/2021,1,PM,7.7,10,SK6676379990,24.1,3.2,Butterfly,Small_heath,SiteN
1144,27/07/2021,1,PM,7.7,10,SK6676379990,24.1,3.2,Butterfly,Meadow_brown,SiteN
1145,27/07/2021,1,PM,7.7,10,SK6676379990,24.1,3.2,Butterfly,Gatekeeper,SiteN
1146,17/08/2021,2,AM,17.5,1,SY3332693768,16.5,1.3,None,No_pollinators_recorded,SiteA
1147,17/08/2021,2,AM,17.5,2,SY9335793811,17.8,1.9,None,No_pollinators_recorded,SiteA
1148,17/08/2021,2,AM,17.5,3,SY9340493839,16,2,None,No_pollinators_recorded,SiteA
1149,17/08/2021,2,AM,17.5,4,SY9341893863,16.6,1.9,None,No_pollinators_recorded,SiteA
1150,17/08/2021,2,AM,17.5,5,SY9340993887,16.9,2.5,None,No_pollinators_recorded,SiteA
1151,17/08/2021,2,AM,17.5,6,SY9319093896,19.6,0.7,Butterfly,Gatekeeper,SiteA
1152,17/08/2021,2,AM,17.5,7,SY9319193889,18.5,1.3,None,No_pollinators_recorded,SiteA
1153,17/08/2021,2,AM,17.5,8,SY9317993882,21.9,1.7,None,No_pollinators_recorded,SiteA
1154,17/08/2021,2,AM,17.5,9,SY9315293840,19.1,0,None,No_pollinators_recorded,SiteA
1155,17/08/2021,2,AM,17.5,10,SY9312693812,22.2,0,None,No_pollinators_recorded,SiteA
1156,17/08/2021,2,PM,19.8,1,SY8442687615,20.3,4.8,Hoverfly,Cannot_ID_hoverfly,SiteB
1157,17/08/2021,2,PM,19.8,2,SY8442487634,21.7,2.3,Bumblebee,Common_carder_bee,SiteB
1158,17/08/2021,2,PM,19.8,2,SY8442487634,21.7,2.3,Hoverfly,Cannot_ID_hoverfly,SiteB
1159,17/08/2021,2,PM,19.8,2,SY8442487634,21.7,2.3,Hoverfly,Cannot_ID_hoverfly,SiteB
1160,17/08/2021,2,PM,19.8,2,SY8442487634,21.7,2.3,Hoverfly,Cannot_ID_hoverfly,SiteB
1161,17/08/2021,2,PM,19.8,3,SY8443987694,22.3,5.6,Butterfly,Meadow_brown,SiteB
1162,17/08/2021,2,PM,19.8,3,SY8443987694,22.3,5.6,Bumblebee,Common_carder_bee,SiteB
1163,17/08/2021,2,PM,19.8,3,SY8443987694,22.3,5.6,Hoverfly,Cannot_ID_hoverfly,SiteB
1164,17/08/2021,2,PM,19.8,4,SY8443587761,23.9,3,Bumblebee,Common_carder_bee,SiteB
1165,17/08/2021,2,PM,19.8,5,SY8442187777,23.3,2.5,Hoverfly,Cannot_ID_hoverfly,SiteB
1166,17/08/2021,2,PM,19.8,6,SY8439687796,22.9,7,Butterfly,Meadow_brown,SiteB
1167,17/08/2021,2,PM,19.8,6,SY8439687796,22.9,7,Hoverfly,Cannot_ID_hoverfly,SiteB
1168,17/08/2021,2,PM,19.8,6,SY8439687796,22.9,7,Hoverfly,Cannot_ID_hoverfly,SiteB
1169,17/08/2021,2,PM,19.8,7,SY8433287753,23.3,7.4,Butterfly,Common_blue,SiteB
1170,17/08/2021,2,PM,19.8,7,SY8433287753,23.3,7.4,Hoverfly,Cannot_ID_hoverfly,SiteB
1171,17/08/2021,2,PM,19.8,8,SY8432787702,23.5,4.2,Moth,Cannot_ID_moth,SiteB
1172,17/08/2021,2,PM,19.8,8,SY8432787702,23.5,4.2,Moth,Cannot_ID_moth,SiteB
1173,17/08/2021,2,PM,19.8,9,SY8432287675,23.5,4.4,Butterfly,Common_blue,SiteB
1174,17/08/2021,2,PM,19.8,10,SY8432687616,27.9,1.7,Butterfly,Meadow_brown,SiteB
1175,17/08/2021,2,PM,19.8,10,SY8432687616,27.9,1.7,Butterfly,Meadow_brown,SiteB
1176,18/08/2021,2,AM,7.8,1,SU3821644152,17.9,3.1,Butterfly,Meadow_brown,SiteD
1177,18/08/2021,2,AM,7.8,1,SU3821644152,17.9,3.1,Bumblebee,Red_tailed_bumblebee,SiteD
1178,18/08/2021,2,AM,7.8,2,SU3822544219,18.9,0,None,No_pollinators_recorded,SiteD
1179,18/08/2021,2,AM,7.8,3,SU3819144273,19.5,2.2,Butterfly,Meadow_brown,SiteD
1180,18/08/2021,2,AM,7.8,3,SU3819144273,19.5,2.2,Butterfly,Meadow_brown,SiteD
1181,18/08/2021,2,AM,7.8,3,SU3819144273,19.5,2.2,Moth,Cannot_ID_moth,SiteD
1182,18/08/2021,2,AM,7.8,4,SU3818744446,20.9,1.7,Bumblebee,Common_carder_bee,SiteD
1183,18/08/2021,2,AM,7.8,4,SU3818744446,20.9,1.7,Butterfly,Meadow_brown,SiteD
1184,18/08/2021,2,AM,7.8,4,SU3818744446,20.9,1.7,Hoverfly,Cannot_ID_hoverfly,SiteD
1185,18/08/2021,2,AM,7.8,4,SU3818744446,20.9,1.7,Bumblebee,Red_tailed_bumblebee,SiteD
1186,18/08/2021,2,AM,7.8,4,SU3818744446,20.9,1.7,Bumblebee,Buff_or_white_tailed_bumblebee,SiteD
1187,18/08/2021,2,AM,7.8,4,SU3818744446,20.9,1.7,Hoverfly,Cannot_ID_hoverfly,SiteD
1188,18/08/2021,2,AM,7.8,4,SU3818744446,20.9,1.7,Bumblebee,Common_carder_bee,SiteD
1189,18/08/2021,2,AM,7.8,4,SU3818744446,20.9,1.7,Bumblebee,Red_tailed_bumblebee,SiteD
1190,18/08/2021,2,AM,7.8,4,SU3818744446,20.9,1.7,Moth,Cannot_ID_moth,SiteD
1191,18/08/2021,2,AM,7.8,5,SU3818244518,20.7,0.7,Hoverfly,Cannot_ID_hoverfly,SiteD
1192,18/08/2021,2,AM,7.8,5,SU3818244518,20.7,0.7,Hoverfly,Cannot_ID_hoverfly,SiteD
1193,18/08/2021,2,AM,7.8,5,SU3818244518,20.7,0.7,Honeybee,Honeybee,SiteD
1194,18/08/2021,2,AM,7.8,5,SU3818244518,20.7,0.7,Hoverfly,Cannot_ID_hoverfly,SiteD
1195,18/08/2021,2,AM,7.8,5,SU3818244518,20.7,0.7,Hoverfly,Cannot_ID_hoverfly,SiteD
1196,18/08/2021,2,AM,7.8,5,SU3818244518,20.7,0.7,Bumblebee,Buff_tailed_bumblebee,SiteD
1197,18/08/2021,2,AM,7.8,6,SU3798844132,20.4,2.6,Butterfly,Gatekeeper,SiteD
1198,18/08/2021,2,AM,7.8,6,SU3798844132,20.4,2.6,Bumblebee,Red_tailed_bumblebee,SiteD
1199,18/08/2021,2,AM,7.8,6,SU3798844132,20.4,2.6,Butterfly,Speckled_wood,SiteD
1200,18/08/2021,2,AM,7.8,6,SU3798844132,20.4,2.6,Bumblebee,Red_tailed_bumblebee,SiteD
1201,18/08/2021,2,AM,7.8,7,SU3800144176,20.4,3.8,Hoverfly,Cannot_ID_hoverfly,SiteD
1202,18/08/2021,2,AM,7.8,7,SU3800144176,20.4,3.8,Bumblebee,Common_carder_bee,SiteD
1203,18/08/2021,2,AM,7.8,7,SU3800144176,20.4,3.8,Hoverfly,Cannot_ID_hoverfly,SiteD
1204,18/08/2021,2,AM,7.8,7,SU3800144176,20.4,3.8,Bumblebee,Red_tailed_bumblebee,SiteD
1205,18/08/2021,2,AM,7.8,7,SU3800144176,20.4,3.8,Bumblebee,Red_tailed_bumblebee,SiteD
1206,18/08/2021,2,AM,7.8,7,SU3800144176,20.4,3.8,Bumblebee,Red_tailed_bumblebee,SiteD
1207,18/08/2021,2,AM,7.8,7,SU3800144176,20.4,3.8,Bumblebee,Red_tailed_bumblebee,SiteD
1208,18/08/2021,2,AM,7.8,8,SU3800444262,21.3,1.9,Hoverfly,Cannot_ID_hoverfly,SiteD
1209,18/08/2021,2,AM,7.8,8,SU3800444262,21.3,1.9,Butterfly,Meadow_brown,SiteD
1210,18/08/2021,2,AM,7.8,8,SU3800444262,21.3,1.9,Hoverfly,Cannot_ID_hoverfly,SiteD
1211,18/08/2021,2,AM,7.8,8,SU3800444262,21.3,1.9,Hoverfly,Cannot_ID_hoverfly,SiteD
1212,18/08/2021,2,AM,7.8,8,SU3800444262,21.3,1.9,Honeybee,Honeybee,SiteD
1213,18/08/2021,2,AM,7.8,8,SU3800444262,21.3,1.9,Hoverfly,Cannot_ID_hoverfly,SiteD
1214,18/08/2021,2,AM,7.8,8,SU3800444262,21.3,1.9,Bumblebee,Red_tailed_bumblebee,SiteD
1215,18/08/2021,2,AM,7.8,8,SU3800444262,21.3,1.9,Butterfly,Speckled_wood,SiteD
1216,18/08/2021,2,AM,7.8,9,SU3805244350,21.1,3.6,Hoverfly,Cannot_ID_hoverfly,SiteD
1217,18/08/2021,2,AM,7.8,9,SU3805244350,21.1,3.6,Butterfly,Meadow_brown,SiteD
1218,18/08/2021,2,AM,7.8,9,SU3805244350,21.1,3.6,Hoverfly,Cannot_ID_hoverfly,SiteD
1219,18/08/2021,2,AM,7.8,9,SU3805244350,21.1,3.6,Hoverfly,Cannot_ID_hoverfly,SiteD
1220,18/08/2021,2,AM,7.8,9,SU3805244350,21.1,3.6,Hoverfly,Cannot_ID_hoverfly,SiteD
1221,18/08/2021,2,AM,7.8,9,SU3805244350,21.1,3.6,Hoverfly,Cannot_ID_hoverfly,SiteD
1222,18/08/2021,2,AM,7.8,9,SU3805244350,21.1,3.6,Bumblebee,Red_tailed_bumblebee,SiteD
1223,18/08/2021,2,AM,7.8,10,SU3805344419,21.2,1.9,Hoverfly,Cannot_ID_hoverfly,SiteD
1224,18/08/2021,2,AM,7.8,10,SU3805344419,21.2,1.9,Moth,Cannot_ID_moth,SiteD
1225,18/08/2021,2,AM,7.8,10,SU3805344419,21.2,1.9,Moth,Cannot_ID_moth,SiteD
1226,18/08/2021,2,AM,7.8,10,SU3805344419,21.2,1.9,Moth,Cannot_ID_moth,SiteD
1227,18/08/2021,2,AM,7.8,10,SU3805344419,21.2,1.9,Butterfly,Meadow_brown,SiteD
1228,18/08/2021,2,AM,7.8,10,SU3805344419,21.2,1.9,Butterfly,Speckled_wood,SiteD
1229,18/08/2021,2,PM,13.9,1,SU7244165773,21.4,7.9,None,No_pollinators_recorded,SiteE
1230,18/08/2021,2,PM,13.9,2,SU7244765812,21.7,5.3,None,No_pollinators_recorded,SiteE
1231,18/08/2021,2,PM,13.9,3,SU7245365869,23.3,7.4,None,No_pollinators_recorded,SiteE
1232,18/08/2021,2,PM,13.9,4,SU7245665924,21.7,9.7,None,No_pollinators_recorded,SiteE
1233,18/08/2021,2,PM,13.9,5,SU7246265947,22.1,7.9,Butterfly,Small_white,SiteE
1234,18/08/2021,2,PM,13.9,6,SU7246965775,24.6,1.8,Moth,Cannot_ID_moth,SiteE
1235,18/08/2021,2,PM,13.9,6,SU7246965775,24.6,1.8,Hoverfly,Cannot_ID_hoverfly,SiteE
1236,18/08/2021,2,PM,13.9,7,SU7247165811,24.7,1.6,Butterfly,Gatekeeper,SiteE
1237,18/08/2021,2,PM,13.9,8,SU7248165881,24.6,1.4,None,No_pollinators_recorded,SiteE
1238,18/08/2021,2,PM,13.9,9,SU7248265910,24.7,1.5,Moth,Cannot_ID_moth,SiteE
1239,18/08/2021,2,PM,13.9,10,SU7248665934,24.3,3.2,None,No_pollinators_recorded,SiteE
1240,19/08/2021,2,AM,61.6,1,SU0837607370,19.8,0,Moth,Cannot_ID_moth,SiteC
1241,19/08/2021,2,AM,61.6,1,SU0837607370,19.8,0,Moth,Cannot_ID_moth,SiteC
1242,19/08/2021,2,AM,61.6,1,SU0837607370,19.8,0,Butterfly,Small_tortoiseshell,SiteC
1243,19/08/2021,2,AM,61.6,1,SU0837607370,19.8,0,Butterfly,Small_tortoiseshell,SiteC
1244,19/08/2021,2,AM,61.6,2,SU0839607413,20.1,0,None,No_pollinators_recorded,SiteC
1245,19/08/2021,2,AM,61.6,3,SU0841107486,19.7,0,Butterfly,Small_tortoiseshell,SiteC
1246,19/08/2021,2,AM,61.6,3,SU0841107486,19.7,0,Butterfly,Meadow_brown,SiteC
1247,19/08/2021,2,AM,61.6,4,SU0797407416,18.3,2.6,None,No_pollinators_recorded,SiteC
1248,19/08/2021,2,AM,61.6,5,SU0798207488,20.7,0,None,No_pollinators_recorded,SiteC
1249,19/08/2021,2,AM,61.6,6,SU0808207357,20.5,0.9,Honeybee,Honeybee,SiteC
1250,19/08/2021,2,AM,61.6,7,SU0836007267,18.5,2.1,Butterfly,Common_blue,SiteC
1251,19/08/2021,2,AM,61.6,8,SU0844307208,20.6,0,Moth,Cannot_ID_moth,SiteC
1252,19/08/2021,2,AM,61.6,8,SU0844307208,20.6,0,Moth,Cannot_ID_moth,SiteC
1253,19/08/2021,2,AM,61.6,8,SU0844307208,20.6,0,Moth,Cannot_ID_moth,SiteC
1254,19/08/2021,2,AM,61.6,8,SU0844307208,20.6,0,Moth,Cannot_ID_moth,SiteC
1255,19/08/2021,2,AM,61.6,9,SU0842107174,20.5,1.1,Moth,Cannot_ID_moth,SiteC
1256,19/08/2021,2,AM,61.6,9,SU0842107174,20.5,1.1,Bumblebee,Common_carder_bee,SiteC
1257,19/08/2021,2,AM,61.6,10,SU0838307109,21.4,0,Moth,Cannot_ID_moth,SiteC
1258,20/08/2021,2,AM,15.4,1,ST9745856534,21.9,3.3,None,No_pollinators_recorded,SiteG
1259,20/08/2021,2,AM,15.4,2,ST9742356500,21.7,0,None,No_pollinators_recorded,SiteG
1260,20/08/2021,2,AM,15.4,3,ST9740556475,24.2,0,None,No_pollinators_recorded,SiteG
1261,20/08/2021,2,AM,15.4,4,ST9742056428,23.5,0,None,No_pollinators_recorded,SiteG
1262,20/08/2021,2,AM,15.4,5,ST9747556390,24.2,0,None,No_pollinators_recorded,SiteG
1263,20/08/2021,2,AM,15.4,6,ST9751356362,24.3,0,None,No_pollinators_recorded,SiteG
1264,20/08/2021,2,AM,15.4,7,ST9737956532,23.2,0,None,No_pollinators_recorded,SiteG
1265,20/08/2021,2,AM,15.4,8,ST9740456559,23.8,0,None,No_pollinators_recorded,SiteG
1266,20/08/2021,2,AM,15.4,9,ST9741956576,22.3,1.3,None,No_pollinators_recorded,SiteG
1267,20/08/2021,2,AM,15.4,10,ST9738656603,22.7,1.1,None,No_pollinators_recorded,SiteG
1268,23/08/2021,2,AM,20.3,1,ST3625447074,18.8,2.4,None,No_pollinators_recorded,SiteJ
1269,23/08/2021,2,AM,20.3,2,ST3625947098,18.1,2.5,Hoverfly,Cannot_ID_hoverfly,SiteJ
1270,23/08/2021,2,AM,20.3,3,ST3626447110,18.4,1.7,Hoverfly,Cannot_ID_hoverfly,SiteJ
1271,23/08/2021,2,AM,20.3,4,ST3627447135,19,0,Moth,Cannot_ID_moth,SiteJ
1272,23/08/2021,2,AM,20.3,4,ST3627447135,19,0,Moth,Cannot_ID_moth,SiteJ
1273,23/08/2021,2,AM,20.3,5,ST3628347184,18.3,0,Hoverfly,Cannot_ID_hoverfly,SiteJ
1274,23/08/2021,2,AM,20.3,6,ST3624847003,18.1,0,Moth,Cannot_ID_moth,SiteJ
1275,23/08/2021,2,AM,20.3,6,ST3624847003,18.1,0,Moth,Cannot_ID_moth,SiteJ
1276,23/08/2021,2,AM,20.3,7,ST3628846972,20.6,0,Moth,Cannot_ID_moth,SiteJ
1277,23/08/2021,2,AM,20.3,8,ST3627846954,19.7,1.3,None,No_pollinators_recorded,SiteJ
1278,23/08/2021,2,AM,20.3,9,ST3621846936,19.3,1.1,None,No_pollinators_recorded,SiteJ
1279,23/08/2021,2,AM,20.3,10,ST3619546922,19.9,0,Hoverfly,Cannot_ID_hoverfly,SiteJ
1280,23/08/2021,2,PM,13.6,1,SU0845480333,19,1.7,None,No_pollinators_recorded,SiteO
1281,23/08/2021,2,PM,13.6,2,SU0846580295,17.3,5.6,None,No_pollinators_recorded,SiteO
1282,23/08/2021,2,PM,13.6,3,SU0845780233,18.3,1.1,None,No_pollinators_recorded,SiteO
1283,23/08/2021,2,PM,13.6,4,SU0846480219,17.6,1.9,None,No_pollinators_recorded,SiteO
1284,23/08/2021,2,PM,13.6,5,SU0849180405,21,0,Butterfly,Speckled_wood,SiteO
1285,23/08/2021,2,PM,13.6,6,SU0848280425,21,0,Butterfly,Meadow_brown,SiteO
1286,23/08/2021,2,PM,13.6,6,SU0848280425,21,0,Butterfly,Meadow_brown,SiteO
